    date	time	kind	url
2022-04-01	00:00:00	Tool	https://code.visualstudio.com 
2022-04-01	00:00:00	Tool	https://commoncrawl.org 
2022-04-01	00:00:00	Tool	https://course.fast.ai 
2022-04-01	00:00:00	Tool	https://dagshub.com 
2022-04-01	00:00:00	Tool	https://dvc.org 
2022-04-01	00:00:00	Tool	https://feedreader.com 
2022-04-01	00:00:00	Tool	https://github.com/arviz-devs/arviz 
2022-04-01	00:00:00	Tool	https://github.com/lorismichel/drf 
2022-04-01	00:00:00	Tool	https://github.com/scikit-learn-contrib/scikit-learn-contrib/blob/master/README.md 
2022-04-01	00:00:00	Tool	https://github.com/stanfordmlgroup/ngboost 
2022-04-01	00:00:00	Tool	https://gogs.io 
2022-04-01	00:00:00	Tool	https://kroki.io 
2022-04-01	00:00:00	Tool	https://mermaid-js.github.io/mermaid/#/ 
2022-04-01	00:00:00	Tool	https://svelte.dev 
2022-04-01	00:00:00	Tool	https://www.alphavantage.co 
2022-04-01	00:00:00	Tool	https://www.comet.ml/site/ 
2022-04-01	00:00:00	Tool	https://www.corpusdoportugues.org 
2022-04-01	00:00:00	Tool	https://www.producthunt.com 
2022-04-01	00:00:00	Tool	https://www.yourkit.com 
2022-04-01	00:00:00	Tool	https://xi-editor.io 
2022-04-01	00:00:00	Revisit	http://web.mit.edu/Saltzer/www/publications/endtoend/endtoend.pdf 
2022-04-01	00:00:00	Revisit	https://eng.lyft.com/awesome-tech-specs-86eea8e45bb9 
2022-04-01	00:00:00	Revisit	https://engineeringblog.yelp.com/2016/09/great-https-migration.html 
2022-04-01	00:00:00	Revisit	https://www.youtube.com/watch?v=JAgGUfgNrLk 
2022-04-02	00:00:00	bad	https://blog.heroku.com/deploying-react-with-zero-configuration 
2022-04-02	00:00:00	bad	https://dataskeptic.com/blog/episodes/2015/sample-sizes 
2022-04-02	00:00:00	bad	https://deepsource.io/blog/how-deepsource-ensures-less-false-positives/ 
2022-04-02	00:00:00	bad	https://engineering.atspotify.com/2019/04/whacking-a-million-moles-automated-incident-response-infrastructure-in-gcp/ 
2022-04-02	00:00:00	bad	https://mccormickml.com/2019/03/12/the-inner-workings-of-word2vec/ 
2022-04-02	00:00:00	Bookmark	http://appliedpredictivemodeling.com/blog/ 
2022-04-02	00:00:00	Bookmark	http://elevanth.org/blog/ 
2022-04-02	00:00:00	Bookmark	http://gaussianprocess.org 
2022-04-02	00:00:00	Bookmark	http://langsec.org 
2022-04-02	00:00:00	Bookmark	http://linkedin.github.io 
2022-04-02	00:00:00	Bookmark	http://mkweb.bcgsc.ca/carpalx/ 
2022-04-02	00:00:00	Bookmark	http://themlbook.com 
2022-04-02	00:00:00	Bookmark	http://unifiedjs.com 
